% event from 2007-01-30 00:00-01:20 Cluster-4 burst, Ey
%  f [Hz]          power [(mV/m)^2/Hz]   
   3.9137470e+01   7.0816529e-06
   3.9193063e+01   6.2185725e-06
   3.9248656e+01   6.3536705e-06
   3.9304249e+01   6.5713555e-06
   3.9359842e+01   6.4781976e-06
   3.9415435e+01   5.7975682e-06
   3.9471028e+01   6.5329205e-06
   3.9526621e+01   7.6350092e-06
   3.9582214e+01   7.6114904e-06
   3.9637807e+01   7.3805077e-06
   3.9693400e+01   8.0522396e-06
   3.9748993e+01   1.9571688e-05
   3.9804586e+01   1.4099579e-05
   3.9860179e+01   6.7706604e-06
   3.9915772e+01   6.4712378e-06
   3.9971365e+01   6.2491861e-06
   4.0026958e+01   6.1001003e-06
   4.0082551e+01   7.0557628e-06
   4.0138144e+01   7.5783934e-06
   4.0193737e+01   9.5476655e-06
   4.0249330e+01   1.6861622e-05
   4.0304923e+01   9.9770724e-06
   4.0360516e+01   6.5751438e-06
   4.0416109e+01   6.7103562e-06
   4.0471702e+01   7.1009601e-06
   4.0527295e+01   6.7426685e-06
   4.0582888e+01   6.2793785e-06
   4.0638481e+01   5.8377330e-06
   4.0694074e+01   6.4393594e-06
   4.0749667e+01   6.7924603e-06
   4.0805260e+01   6.7420947e-06
   4.0860853e+01   6.7231455e-06
   4.0916446e+01   6.5068545e-06
   4.0972039e+01   6.9850160e-06
   4.1027632e+01   6.8270466e-06
   4.1083225e+01   6.3307915e-06
   4.1138818e+01   6.0673814e-06
   4.1194411e+01   6.6711737e-06
   4.1250004e+01   7.2794469e-06
   4.1305597e+01   7.9288030e-06
   4.1361190e+01   7.6031383e-06
   4.1416783e+01   6.6906852e-06
   4.1472376e+01   6.3683564e-06
   4.1527969e+01   6.0360144e-06
   4.1583562e+01   6.7028761e-06
   4.1639155e+01   6.8860741e-06
   4.1694748e+01   6.0114662e-06
   4.1750341e+01   6.2452030e-06
   4.1805934e+01   6.4709592e-06
   4.1861527e+01   6.7836404e-06
   4.1917120e+01   6.6262405e-06
   4.1972713e+01   5.4739486e-06
   4.2028306e+01   5.9767738e-06
   4.2083899e+01   7.2290212e-06
   4.2139492e+01   6.4556822e-06
   4.2195085e+01   6.4832893e-06
   4.2250678e+01   6.7099018e-06
   4.2306271e+01   6.7167619e-06
   4.2361864e+01   6.6919867e-06
   4.2417457e+01   7.4457947e-06
   4.2473050e+01   7.6477849e-06
   4.2528643e+01   6.7567364e-06
   4.2584236e+01   6.3368956e-06
   4.2639829e+01   6.7563275e-06
   4.2695422e+01   6.8717577e-06
   4.2751015e+01   6.7645982e-06
   4.2806608e+01   6.4140862e-06
   4.2862201e+01   6.5696200e-06
   4.2917794e+01   6.2030591e-06
   4.2973387e+01   6.3440157e-06
   4.3028980e+01   6.0977087e-06
   4.3084573e+01   6.7595920e-06
   4.3140166e+01   6.8324165e-06
   4.3195759e+01   7.2770295e-06
   4.3251352e+01   6.8250343e-06
   4.3306945e+01   6.3312221e-06
   4.3362538e+01   6.6125978e-06
   4.3418131e+01   6.6031519e-06
   4.3473724e+01   6.4142008e-06
   4.3529317e+01   5.7578313e-06
   4.3584910e+01   5.9011557e-06
   4.3640503e+01   6.0754627e-06
   4.3696096e+01   6.0578440e-06
   4.3751689e+01   6.0305603e-06
   4.3807282e+01   7.3608709e-06
   4.3862875e+01   6.5691488e-06
   4.3918468e+01   6.8022118e-06
   4.3974061e+01   6.4938839e-06
   4.4029654e+01   6.4196012e-06
   4.4085247e+01   6.8420887e-06
   4.4140840e+01   6.8767438e-06
   4.4196433e+01   7.2866040e-06
   4.4252026e+01   6.9760477e-06
   4.4307619e+01   6.1961665e-06
   4.4363212e+01   7.1665582e-06
   4.4418805e+01   7.1369271e-06
   4.4474398e+01   7.0651193e-06
   4.4529991e+01   7.7159946e-06
   4.4585584e+01   7.5877692e-06
   4.4641177e+01   7.3082007e-06
   4.4696770e+01   7.0767206e-06
   4.4752363e+01   6.7437718e-06
   4.4807956e+01   6.5426330e-06
   4.4863549e+01   6.1601602e-06
   4.4919142e+01   6.2051507e-06
   4.4974735e+01   6.9773532e-06
   4.5030328e+01   7.4715586e-06
   4.5085921e+01   6.6688452e-06
   4.5141514e+01   6.8890792e-06
   4.5197107e+01   7.4351924e-06
   4.5252700e+01   8.5517043e-06
   4.5308293e+01   6.9305803e-06
   4.5363886e+01   6.4388082e-06
   4.5419479e+01   6.3400621e-06
   4.5475072e+01   8.0225941e-06
   4.5530665e+01   8.0145626e-06
   4.5586258e+01   7.0991575e-06
   4.5641851e+01   6.1658428e-06
   4.5697444e+01   5.4579911e-06
   4.5753037e+01   6.3132256e-06
   4.5808630e+01   6.6118389e-06
   4.5864223e+01   6.4085062e-06
   4.5919816e+01   6.8692437e-06
   4.5975409e+01   7.2079521e-06
   4.6031002e+01   6.9290377e-06
   4.6086595e+01   6.1002550e-06
   4.6142188e+01   6.4730260e-06
   4.6197781e+01   6.5128690e-06
   4.6253374e+01   6.0265407e-06
   4.6308967e+01   6.4967045e-06
   4.6364560e+01   7.2633113e-06
   4.6420153e+01   6.8701088e-06
   4.6475746e+01   6.6391981e-06
   4.6531339e+01   6.0879736e-06
   4.6586932e+01   6.9980373e-06
   4.6642525e+01   6.5161724e-06
   4.6698118e+01   5.9894367e-06
   4.6753711e+01   7.0247199e-06
   4.6809304e+01   7.3989142e-06
   4.6864897e+01   6.3565562e-06
   4.6920490e+01   6.4041794e-06
   4.6976083e+01   6.6946658e-06
   4.7031676e+01   6.5921938e-06
   4.7087269e+01   6.6107126e-06
   4.7142862e+01   6.7069130e-06
   4.7198455e+01   6.1654036e-06
   4.7254048e+01   6.4220618e-06
   4.7309641e+01   6.1752327e-06
   4.7365234e+01   6.0455365e-06
   4.7420827e+01   6.0229133e-06
   4.7476420e+01   5.9058940e-06
   4.7532013e+01   6.3568749e-06
   4.7587606e+01   9.0194391e-06
   4.7643199e+01   1.4865857e-05
   4.7698792e+01   9.6005429e-06
   4.7754385e+01   6.9591611e-06
   4.7809978e+01   6.4341445e-06
   4.7865571e+01   6.8808725e-06
   4.7921164e+01   7.1452239e-06
   4.7976757e+01   7.0638386e-06
   4.8032350e+01   9.5451804e-06
   4.8087943e+01   4.7660746e-05
   4.8143536e+01   5.8880807e-05
   4.8199129e+01   1.5909879e-05
   4.8254722e+01   7.2184896e-06
   4.8310315e+01   6.7694645e-06
   4.8365908e+01   6.3771908e-06
   4.8421501e+01   6.6792028e-06
   4.8477094e+01   6.4975748e-06
   4.8532687e+01   6.3543459e-06
   4.8588280e+01   6.3471938e-06
   4.8643873e+01   6.8687825e-06
   4.8699466e+01   5.9170075e-06
   4.8755059e+01   5.5113090e-06
   4.8810652e+01   6.0972957e-06
   4.8866245e+01   5.6085591e-06
   4.8921838e+01   5.6417797e-06
   4.8977431e+01   6.4726059e-06
   4.9033024e+01   6.1523330e-06
   4.9088617e+01   6.1566455e-06
   4.9144210e+01   6.3605802e-06
   4.9199803e+01   6.8654627e-06
   4.9255396e+01   7.6536639e-06
   4.9310989e+01   7.7380123e-06
   4.9366582e+01   6.9948154e-06
   4.9422175e+01   7.1154708e-06
   4.9477768e+01   7.0189667e-06
   4.9533361e+01   6.8651230e-06
   4.9588954e+01   6.6297133e-06
   4.9644547e+01   6.3801846e-06
   4.9700140e+01   9.6745001e-06
   4.9755733e+01   2.4369551e-05
   4.9811326e+01   1.5037954e-05
   4.9866919e+01   6.1068637e-06
   4.9922512e+01   5.8893830e-06
   4.9978105e+01   6.2124533e-06
   5.0033698e+01   7.0917066e-06
   5.0089291e+01   6.8022224e-06
   5.0144884e+01   6.6227143e-06
   5.0200477e+01   1.3261917e-05
   5.0256070e+01   2.8853991e-05
   5.0311663e+01   1.1616344e-05
   5.0367256e+01   7.1245523e-06
   5.0422849e+01   5.9957865e-06
   5.0478442e+01   6.2893877e-06
   5.0534035e+01   7.4185080e-06
   5.0589628e+01   6.6533675e-06
   5.0645221e+01   6.1900933e-06
   5.0700814e+01   6.8995369e-06
   5.0756407e+01   6.9655231e-06
   5.0812000e+01   6.1975958e-06
   5.0867593e+01   6.5619953e-06
   5.0923186e+01   7.0129213e-06
   5.0978779e+01   7.3509539e-06
   5.1034372e+01   6.9105378e-06
   5.1089965e+01   6.5245003e-06
   5.1145558e+01   5.9631103e-06
   5.1201151e+01   6.1769070e-06
   5.1256744e+01   6.8160178e-06
   5.1312337e+01   7.0022915e-06
   5.1367930e+01   6.8819507e-06
   5.1423523e+01   6.7753023e-06
   5.1479116e+01   5.8674804e-06
   5.1534709e+01   6.3275336e-06
   5.1590302e+01   6.5096974e-06
   5.1645895e+01   6.1408788e-06
   5.1701488e+01   6.3834096e-06
   5.1757081e+01   5.9489274e-06
   5.1812674e+01   8.0858489e-06
   5.1868267e+01   1.8167964e-05
   5.1923860e+01   1.8675579e-05
   5.1979453e+01   7.8826403e-06
   5.2035046e+01   6.3760069e-06
   5.2090639e+01   6.3995435e-06
   5.2146232e+01   6.3762957e-06
   5.2201825e+01   6.1621179e-06
   5.2257418e+01   6.1777909e-06
   5.2313011e+01   9.0414877e-06
   5.2368604e+01   1.4493180e-05
   5.2424197e+01   1.0038137e-05
   5.2479790e+01   6.8005734e-06
   5.2535383e+01   3.1838776e-05
   5.2590976e+01   7.0073737e-05
   5.2646569e+01   2.0307682e-05
   5.2702162e+01   6.6777642e-06
   5.2757755e+01   6.8758000e-06
   5.2813348e+01   7.4484061e-06
   5.2868941e+01   7.3606884e-06
   5.2924534e+01   7.1490400e-06
   5.2980127e+01   8.3033489e-06
   5.3035720e+01   2.4760412e-05
   5.3091313e+01   2.7594427e-05
   5.3146906e+01   8.7670710e-06
   5.3202499e+01   6.1824682e-06
   5.3258092e+01   6.6231666e-06
   5.3313685e+01   6.5393851e-06
   5.3369278e+01   6.9757751e-06
   5.3424871e+01   6.5721920e-06
   5.3480464e+01   6.0365716e-06
   5.3536057e+01   5.9550380e-06
   5.3591650e+01   6.3425141e-06
   5.3647243e+01   6.6192641e-06
   5.3702836e+01   7.2475714e-06
   5.3758429e+01   6.6951408e-06
   5.3814022e+01   6.4699691e-06
   5.3869615e+01   6.5414629e-06
   5.3925208e+01   6.9169157e-06
   5.3980801e+01   6.6781539e-06
   5.4036394e+01   7.2566427e-06
   5.4091987e+01   7.0460758e-06
   5.4147580e+01   6.3779726e-06
   5.4203173e+01   6.2149235e-06
   5.4258766e+01   6.4955449e-06
   5.4314359e+01   6.2284548e-06
   5.4369952e+01   6.5489049e-06
   5.4425545e+01   7.9879868e-06
   5.4481138e+01   7.9003359e-06
   5.4536731e+01   8.1978052e-06
   5.4592324e+01   6.8513868e-06
   5.4647917e+01   6.4056804e-06
   5.4703510e+01   6.8396445e-06
   5.4759103e+01   8.2177327e-06
   5.4814696e+01   7.0246162e-06
   5.4870289e+01   6.1931616e-06
   5.4925882e+01   6.1163873e-06
   5.4981475e+01   6.6142995e-06
   5.5037068e+01   6.5656950e-06
   5.5092661e+01   6.2171652e-06
   5.5148254e+01   7.1953661e-06
   5.5203847e+01   7.7442172e-06
   5.5259440e+01   8.1162800e-06
   5.5315033e+01   6.3617376e-06
   5.5370626e+01   5.9740894e-06
   5.5426219e+01   5.7137301e-06
   5.5481812e+01   6.6278273e-06
   5.5537405e+01   6.4078855e-06
   5.5592998e+01   6.2368382e-06
   5.5648591e+01   6.3003008e-06
   5.5704184e+01   6.1449013e-06
   5.5759777e+01   5.9936559e-06
   5.5815370e+01   6.2416668e-06
   5.5870963e+01   6.2695782e-06
   5.5926556e+01   5.7407777e-06
   5.5982149e+01   6.0260007e-06
   5.6037742e+01   6.2542361e-06
   5.6093335e+01   6.4443747e-06
   5.6148928e+01   6.2515441e-06
   5.6204521e+01   6.0641933e-06
   5.6260114e+01   6.6791937e-06
   5.6315707e+01   7.4417625e-06
   5.6371300e+01   6.9917523e-06
   5.6426893e+01   6.3760400e-06
   5.6482486e+01   6.2885541e-06
   5.6538079e+01   6.4229561e-06
   5.6593672e+01   6.8349973e-06
   5.6649265e+01   7.2344714e-06
   5.6704858e+01   6.4621297e-06
   5.6760451e+01   6.9550137e-06
   5.6816044e+01   7.3281239e-06
   5.6871637e+01   7.0224833e-06
   5.6927230e+01   6.2046188e-06
   5.6982823e+01   5.9798390e-06
   5.7038416e+01   6.1131296e-06
   5.7094009e+01   6.7765868e-06
   5.7149602e+01   6.8871473e-06
   5.7205195e+01   6.6878266e-06
   5.7260788e+01   6.4058864e-06
   5.7316381e+01   6.0576872e-06
   5.7371974e+01   6.6764410e-06
   5.7427567e+01   7.0286291e-06
   5.7483160e+01   6.1082018e-06
   5.7538753e+01   5.6655810e-06
   5.7594346e+01   6.4672549e-06
   5.7649939e+01   8.2094658e-06
   5.7705532e+01   6.8804868e-06
   5.7761125e+01   5.9012170e-06
   5.7816718e+01   6.0307504e-06
   5.7872311e+01   6.8801245e-06
   5.7927904e+01   6.9482052e-06
   5.7983497e+01   6.2501259e-06
   5.8039090e+01   5.9935376e-06
   5.8094683e+01   6.2724611e-06
   5.8150276e+01   6.5235852e-06
   5.8205869e+01   7.3603509e-06
   5.8261462e+01   6.6812843e-06
   5.8317055e+01   6.5836482e-06
   5.8372648e+01   6.4836452e-06
   5.8428241e+01   6.0737372e-06
   5.8483834e+01   6.2430724e-06
   5.8539427e+01   6.4430889e-06
   5.8595020e+01   7.0511297e-06
   5.8650613e+01   6.6665049e-06
   5.8706206e+01   6.7372913e-06
   5.8761799e+01   6.5141864e-06
   5.8817392e+01   6.7976354e-06
   5.8872985e+01   6.7559954e-06
   5.8928578e+01   7.1271215e-06
   5.8984171e+01   7.7622944e-06
   5.9039764e+01   7.6702964e-06
   5.9095357e+01   6.7908791e-06
   5.9150950e+01   6.7107212e-06
   5.9206543e+01   6.2555324e-06
   5.9262136e+01   6.6150846e-06
   5.9317729e+01   6.4851692e-06
   5.9373322e+01   6.1155717e-06
   5.9428915e+01   5.8979093e-06
   5.9484508e+01   6.7867068e-06
   5.9540101e+01   7.4215833e-06
   5.9595694e+01   6.8605419e-06
   5.9651287e+01   6.2283170e-06
   5.9706880e+01   8.2382826e-06
   5.9762473e+01   1.3893844e-05
   5.9818066e+01   8.9553462e-06
   5.9873659e+01   6.8011071e-06
   5.9929252e+01   6.4083835e-06
   5.9984845e+01   6.2489052e-06
   6.0040438e+01   6.0266883e-06
   6.0096031e+01   6.5801012e-06
   6.0151624e+01   6.8831862e-06
   6.0207217e+01   1.1019689e-05
   6.0262810e+01   1.4943426e-05
   6.0318403e+01   6.9407921e-06
   6.0373996e+01   6.6896645e-06
   6.0429589e+01   6.3485827e-06
   6.0485182e+01   6.4579893e-06
   6.0540775e+01   6.9235675e-06
   6.0596368e+01   6.5682250e-06
   6.0651961e+01   6.4742156e-06
   6.0707554e+01   6.2678290e-06
   6.0763147e+01   6.4344476e-06
   6.0818740e+01   6.4736152e-06
   6.0874333e+01   6.8651602e-06
   6.0929926e+01   6.9502132e-06
   6.0985519e+01   6.5497347e-06
   6.1041112e+01   6.7839463e-06
   6.1096705e+01   6.5451498e-06
   6.1152298e+01   5.6645849e-06
   6.1207891e+01   6.2200495e-06
   6.1263484e+01   6.5444871e-06
   6.1319077e+01   6.7835405e-06
   6.1374670e+01   6.5436646e-06
   6.1430263e+01   6.4166345e-06
   6.1485856e+01   5.8267951e-06
   6.1541449e+01   5.9774955e-06
   6.1597042e+01   5.9885798e-06
   6.1652635e+01   5.9782516e-06
   6.1708228e+01   7.1704527e-06
   6.1763821e+01   6.9426173e-06
   6.1819414e+01   7.3147872e-06
   6.1875007e+01   6.7710993e-06
   6.1930600e+01   6.6578442e-06
   6.1986193e+01   6.7208476e-06
   6.2041786e+01   5.7967681e-06
   6.2097379e+01   6.2395399e-06
   6.2152972e+01   5.8055795e-06
   6.2208565e+01   6.0698243e-06
   6.2264158e+01   6.3823882e-06
   6.2319751e+01   7.6619880e-06
   6.2375344e+01   7.0541027e-06
   6.2430936e+01   6.4089662e-06
   6.2486529e+01   6.0478424e-06
   6.2542122e+01   6.5260330e-06
   6.2597715e+01   6.6904823e-06
   6.2653308e+01   6.5063590e-06
   6.2708901e+01   6.5214292e-06
   6.2764494e+01   7.2562268e-06
   6.2820087e+01   7.0797697e-06
   6.2875680e+01   6.4506508e-06
   6.2931273e+01   6.4159018e-06
   6.2986866e+01   6.3485947e-06
   6.3042459e+01   6.7898054e-06
   6.3098052e+01   7.1062860e-06
   6.3153645e+01   8.0100774e-06
   6.3209238e+01   7.1031611e-06
   6.3264831e+01   6.5093265e-06
   6.3320424e+01   7.1673469e-06
   6.3376017e+01   6.7987773e-06
   6.3431610e+01   6.6632672e-06
   6.3487203e+01   6.6439741e-06
   6.3542796e+01   6.2698888e-06
   6.3598389e+01   6.7714938e-06
   6.3653982e+01   6.8318340e-06
   6.3709575e+01   6.0941522e-06
   6.3765168e+01   6.3662779e-06
   6.3820761e+01   6.6650432e-06
   6.3876354e+01   6.6676986e-06
   6.3931947e+01   6.0552663e-06
   6.3987540e+01   6.1214973e-06
   6.4043133e+01   6.2946325e-06
   6.4098726e+01   6.5463583e-06
   6.4154319e+01   6.3811521e-06
   6.4209912e+01   6.8855295e-06
   6.4265505e+01   6.5161470e-06
   6.4321098e+01   6.5114538e-06
   6.4376691e+01   6.4656361e-06
   6.4432284e+01   6.8216742e-06
   6.4487877e+01   8.3400366e-06
   6.4543470e+01   7.5324465e-06
   6.4599063e+01   6.4442756e-06
   6.4654656e+01   7.1670137e-06
   6.4710249e+01   7.2309000e-06
   6.4765842e+01   8.0253461e-06
   6.4821435e+01   7.0230962e-06
   6.4877028e+01   6.6924284e-06
   6.4932621e+01   7.0769708e-06
   6.4988214e+01   7.5618535e-06
   6.5043807e+01   6.0807515e-06
   6.5099400e+01   6.4757142e-06
   6.5154993e+01   7.1671782e-06
   6.5210586e+01   7.8080429e-06
   6.5266179e+01   8.8899904e-06
   6.5321772e+01   6.5934473e-06
   6.5377365e+01   6.3572693e-06
   6.5432958e+01   6.4444380e-06
   6.5488551e+01   6.4890705e-06
   6.5544144e+01   6.6423529e-06
   6.5599737e+01   5.9976780e-06
   6.5655330e+01   6.1674642e-06
   6.5710923e+01   6.2633097e-06
   6.5766516e+01   7.0417438e-06
   6.5822109e+01   7.4310200e-06
   6.5877702e+01   6.2639388e-06
   6.5933295e+01   6.1370649e-06
   6.5988888e+01   6.3328411e-06
   6.6044481e+01   6.8952710e-06
   6.6100074e+01   6.6060064e-06
   6.6155667e+01   6.7162601e-06
   6.6211260e+01   7.0266889e-06
   6.6266853e+01   7.1967076e-06
   6.6322446e+01   6.2568012e-06
   6.6378039e+01   6.2004920e-06
   6.6433632e+01   6.1198597e-06
   6.6489225e+01   6.4025699e-06
   6.6544818e+01   6.7151120e-06
   6.6600411e+01   6.5731459e-06
   6.6656004e+01   5.8526127e-06
   6.6711597e+01   6.5459240e-06
   6.6767190e+01   6.9745080e-06
   6.6822783e+01   7.1437832e-06
   6.6878376e+01   7.1593360e-06
   6.6933969e+01   6.9469765e-06
   6.6989562e+01   6.4107986e-06
   6.7045155e+01   6.4454820e-06
   6.7100748e+01   6.7038546e-06
   6.7156341e+01   6.1603849e-06
   6.7211934e+01   6.1329663e-06
   6.7267527e+01   5.9048177e-06
   6.7323120e+01   6.1010856e-06
   6.7378713e+01   6.7884602e-06
   6.7434306e+01   6.4830807e-06
   6.7489899e+01   6.4146715e-06
   6.7545492e+01   6.7094225e-06
   6.7601085e+01   6.8704569e-06
   6.7656678e+01   7.3879929e-06
   6.7712271e+01   6.8973506e-06
   6.7767864e+01   7.5076541e-06
   6.7823457e+01   8.3948097e-06
   6.7879050e+01   1.5436619e-05
   6.7934643e+01   1.7161181e-04
   6.7990236e+01   3.7421494e-04
   6.8045829e+01   8.9082108e-05
   6.8101422e+01   8.9434617e-06
   6.8157015e+01   7.0800792e-06
   6.8212608e+01   7.0437014e-06
   6.8268201e+01   7.2787998e-06
   6.8323794e+01   6.9085546e-06
   6.8379387e+01   3.3818441e-05
   6.8434980e+01   4.0342818e-04
   6.8490573e+01   4.4766988e-04
   6.8546166e+01   3.9793051e-05
   6.8601759e+01   6.0450611e-06
   6.8657352e+01   5.8211230e-06
   6.8712945e+01   6.8155711e-06
   6.8768538e+01   6.3591768e-06
   6.8824131e+01   5.9618392e-06
   6.8879724e+01   5.8991088e-06
   6.8935317e+01   5.9098126e-06
   6.8990910e+01   5.9802759e-06
   6.9046503e+01   5.8843547e-06
   6.9102096e+01   5.6313425e-06
   6.9157689e+01   5.6655108e-06
   6.9213282e+01   6.7015826e-06
   6.9268875e+01   6.5407624e-06
   6.9324468e+01   5.6683374e-06
   6.9380061e+01   5.9878695e-06
   6.9435654e+01   6.1059992e-06
   6.9491247e+01   6.0441366e-06
   6.9546840e+01   6.2381808e-06
   6.9602433e+01   6.3589593e-06
   6.9658026e+01   6.2595427e-06
   6.9713619e+01   6.9614857e-06
   6.9769212e+01   8.4588240e-06
   6.9824805e+01   7.6816937e-06
   6.9880398e+01   6.5820846e-06
   6.9935991e+01   6.0795506e-06
   6.9991584e+01   6.2570095e-06
   7.0047177e+01   6.7276802e-06
   7.0102770e+01   6.0188855e-06
   7.0158363e+01   5.7486570e-06
   7.0213956e+01   5.5255141e-06
   7.0269549e+01   6.3973455e-06
   7.0325142e+01   6.1813607e-06
   7.0380735e+01   6.0980203e-06
   7.0436328e+01   5.8961512e-06
   7.0491921e+01   5.8710726e-06
   7.0547514e+01   6.4946068e-06
   7.0603107e+01   6.3432459e-06
   7.0658700e+01   6.2397750e-06
   7.0714293e+01   5.8251029e-06
   7.0769886e+01   6.5290631e-06
   7.0825479e+01   6.6155032e-06
   7.0881072e+01   6.2601560e-06
   7.0936665e+01   6.7293702e-06
   7.0992258e+01   6.7065236e-06
   7.1047851e+01   6.9961919e-06
   7.1103444e+01   6.5118359e-06
   7.1159037e+01   6.2158128e-06
   7.1214630e+01   7.8470387e-06
   7.1270223e+01   1.1861362e-05
   7.1325816e+01   9.2442618e-06
   7.1381409e+01   6.9638647e-06
   7.1437002e+01   6.5208317e-06
   7.1492595e+01   7.0128810e-06
   7.1548188e+01   1.2275396e-05
   7.1603781e+01   1.2606384e-05
   7.1659374e+01   7.2244171e-06
   7.1714967e+01   7.2046164e-06
   7.1770560e+01   9.0570310e-06
   7.1826153e+01   7.4867265e-06
   7.1881746e+01   7.0953925e-06
   7.1937339e+01   7.5810217e-06
   7.1992932e+01   8.3866206e-06
   7.2048525e+01   1.3565806e-05
   7.2104118e+01   1.1030879e-05
   7.2159711e+01   7.5510896e-06
   7.2215304e+01   6.6782910e-06
   7.2270897e+01   6.0032754e-06
   7.2326490e+01   6.7747393e-06
   7.2382083e+01   8.3012303e-06
   7.2437676e+01   7.4946839e-06
   7.2493269e+01   6.2103846e-06
   7.2548862e+01   6.5788747e-06
   7.2604455e+01   7.7182302e-06
   7.2660048e+01   9.0822324e-06
   7.2715641e+01   7.4242383e-06
   7.2771234e+01   6.5643863e-06
   7.2826827e+01   6.9098884e-06
   7.2882420e+01   6.6700579e-06
   7.2938013e+01   6.2757637e-06
   7.2993606e+01   6.4972015e-06
   7.3049199e+01   6.1097746e-06
   7.3104792e+01   7.7252401e-06
   7.3160385e+01   7.0287575e-06
   7.3215978e+01   6.1334639e-06
   7.3271571e+01   6.1783859e-06
   7.3327164e+01   6.2050280e-06
   7.3382757e+01   6.7924923e-06
   7.3438350e+01   6.0252479e-06
   7.3493943e+01   6.1078318e-06
   7.3549536e+01   6.6935157e-06
   7.3605129e+01   7.2657128e-06
   7.3660722e+01   6.7867184e-06
   7.3716315e+01   6.6596001e-06
   7.3771908e+01   5.8490455e-06
   7.3827501e+01   5.7544169e-06
   7.3883094e+01   5.9641598e-06
   7.3938687e+01   6.1898769e-06
   7.3994280e+01   6.0482422e-06
   7.4049873e+01   6.4201785e-06
   7.4105466e+01   6.2039777e-06
   7.4161059e+01   6.6269430e-06
   7.4216652e+01   6.7212689e-06
   7.4272245e+01   6.8871060e-06
   7.4327838e+01   6.1932198e-06
   7.4383431e+01   5.8411334e-06
   7.4439024e+01   5.9753791e-06
   7.4494617e+01   6.5135127e-06
   7.4550210e+01   6.9682624e-06
   7.4605803e+01   6.9218255e-06
   7.4661396e+01   6.8104886e-06
   7.4716989e+01   1.0207530e-05
   7.4772582e+01   1.8659105e-05
   7.4828175e+01   8.2580090e-06
   7.4883768e+01   6.2515871e-06
   7.4939361e+01   5.9800151e-06
   7.4994954e+01   6.5037152e-06
   7.5050547e+01   6.5059672e-06
   7.5106140e+01   6.1909417e-06
   7.5161733e+01   6.1018643e-06
   7.5217326e+01   1.3608846e-05
   7.5272919e+01   1.7697387e-05
   7.5328512e+01   7.5472454e-06
   7.5384105e+01   6.7282955e-06
   7.5439698e+01   6.6905152e-06
   7.5495291e+01   6.0848880e-06
   7.5550884e+01   6.9105426e-06
   7.5606477e+01   6.9180665e-06
   7.5662070e+01   6.8170866e-06
   7.5717663e+01   6.6167653e-06
   7.5773256e+01   6.0590545e-06
   7.5828849e+01   6.1464328e-06
   7.5884442e+01   6.5257519e-06
   7.5940035e+01   6.6731043e-06
   7.5995628e+01   6.9490426e-06
   7.6051221e+01   6.2581174e-06
   7.6106814e+01   6.4851789e-06
   7.6162407e+01   6.2402833e-06
   7.6218000e+01   6.4006278e-06
   7.6273593e+01   6.7007570e-06
   7.6329186e+01   6.6896756e-06
   7.6384779e+01   6.5242492e-06
   7.6440372e+01   6.9565805e-06
   7.6495965e+01   6.6150553e-06
   7.6551558e+01   6.1315919e-06
   7.6607151e+01   5.4931636e-06
   7.6662744e+01   6.1284413e-06
   7.6718337e+01   5.8707328e-06
   7.6773930e+01   6.0801571e-06
   7.6829523e+01   6.4951121e-06
   7.6885116e+01   7.9555347e-06
   7.6940709e+01   7.6143440e-06
   7.6996302e+01   6.4436859e-06
   7.7051895e+01   6.6084029e-06
   7.7107488e+01   6.5790312e-06
   7.7163081e+01   6.4629940e-06
   7.7218674e+01   6.3658827e-06
   7.7274267e+01   6.2528915e-06
   7.7329860e+01   7.1581125e-06
   7.7385453e+01   9.5738953e-06
   7.7441046e+01   7.1800195e-06
   7.7496639e+01   6.2377332e-06
   7.7552232e+01   6.4665535e-06
   7.7607825e+01   6.7591007e-06
   7.7663418e+01   6.6239006e-06
   7.7719011e+01   5.8730800e-06
   7.7774604e+01   6.3566931e-06
   7.7830197e+01   7.4757013e-06
   7.7885790e+01   7.4822518e-06
   7.7941383e+01   6.1257338e-06
   7.7996976e+01   6.1235752e-06
   7.8052569e+01   5.3136514e-06
   7.8108162e+01   5.5170522e-06
   7.8163755e+01   5.7696587e-06
   7.8219348e+01   6.0065258e-06
   7.8274941e+01   5.6967431e-06
   7.8330534e+01   5.6359709e-06
   7.8386127e+01   6.8007391e-06
   7.8441720e+01   6.7182054e-06
   7.8497313e+01   6.4803814e-06
   7.8552906e+01   6.4363126e-06
   7.8608499e+01   5.8376779e-06
   7.8664092e+01   6.9567665e-06
   7.8719685e+01   6.3426206e-06
   7.8775278e+01   5.8070699e-06
   7.8830871e+01   5.9600051e-06
   7.8886464e+01   5.9556571e-06
   7.8942057e+01   6.5922259e-06
   7.8997650e+01   7.6377299e-06
   7.9053243e+01   6.9788546e-06
   7.9108836e+01   6.2087742e-06
   7.9164429e+01   6.3088944e-06
   7.9220022e+01   6.4446363e-06
   7.9275615e+01   6.6273245e-06
   7.9331208e+01   6.5509008e-06
   7.9386801e+01   5.7956651e-06
   7.9442394e+01   6.1160904e-06
   7.9497987e+01   6.8158079e-06
   7.9553580e+01   6.7423671e-06
   7.9609173e+01   6.4972804e-06
   7.9664766e+01   6.2973604e-06
   7.9720359e+01   6.7881040e-06
   7.9775952e+01   8.1384081e-06
   7.9831545e+01   6.0695368e-06
